"Words","Combination","Character","CharacterUrl"
"想當然","ㄒㄧㄤˇ","想","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4%CB%87&word=%E6%83%B3"
"想像","ㄒㄧㄤˇ","想","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4%CB%87&word=%E6%83%B3"
"想像力","ㄒㄧㄤˇ","想","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%92&SN2=%E3%84%92%E3%84%A7%E3%84%A4%CB%87&word=%E6%83%B3"
"惹","ㄖㄜˇ","惹","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%96&SN2=%E3%84%96%E3%84%9C%CB%87&word=%E6%83%B9"
"惹人憐愛","ㄖㄜˇ","惹","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%96&SN2=%E3%84%96%E3%84%9C%CB%87&word=%E6%83%B9"
"惹火","ㄖㄜˇ","惹","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%96&SN2=%E3%84%96%E3%84%9C%CB%87&word=%E6%83%B9"
"惹火燒身","ㄖㄜˇ","惹","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%96&SN2=%E3%84%96%E3%84%9C%CB%87&word=%E6%83%B9"
"惹眼","ㄖㄜˇ","惹","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%96&SN2=%E3%84%96%E3%84%9C%CB%87&word=%E6%83%B9"
"惹禍","ㄖㄜˇ","惹","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%96&SN2=%E3%84%96%E3%84%9C%CB%87&word=%E6%83%B9"
"愁","ㄔㄡˊ","愁","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%94&SN2=%E3%84%94%E3%84%A1%CB%8A&word=%E6%84%81"
"愁眉苦臉","ㄔㄡˊ","愁","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%94&SN2=%E3%84%94%E3%84%A1%CB%8A&word=%E6%84%81"
"愁苦","ㄔㄡˊ","愁","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%94&SN2=%E3%84%94%E3%84%A1%CB%8A&word=%E6%84%81"
"愁容","ㄔㄡˊ","愁","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%94&SN2=%E3%84%94%E3%84%A1%CB%8A&word=%E6%84%81"
"愁雲","ㄔㄡˊ","愁","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%94&SN2=%E3%84%94%E3%84%A1%CB%8A&word=%E6%84%81"
"愁雲慘霧","ㄔㄡˊ","愁","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%94&SN2=%E3%84%94%E3%84%A1%CB%8A&word=%E6%84%81"
"愁腸","ㄔㄡˊ","愁","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%94&SN2=%E3%84%94%E3%84%A1%CB%8A&word=%E6%84%81"
"愁緒","ㄔㄡˊ","愁","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%94&SN2=%E3%84%94%E3%84%A1%CB%8A&word=%E6%84%81"
"愆","ㄑㄧㄢ","愆","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A7%E3%84%A2&word=%E6%84%86"
"愈","ㄩˋ","愈","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A9&SN2=%E3%84%A9%CB%8B&word=%E6%84%88"
"愈加","ㄩˋ","愈","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A9&SN2=%E3%84%A9%CB%8B&word=%E6%84%88"
"愈演愈烈","ㄩˋ","愈","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A9&SN2=%E3%84%A9%CB%8B&word=%E6%84%88"
"愍","ㄇㄧㄣˇ","愍","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%87&SN2=%E3%84%87%E3%84%A7%E3%84%A3%CB%87&word=%E6%84%8D"
"意","ㄧˋ","意","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%CB%8B&word=%E6%84%8F"
"意下","ㄧˋ","意","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%CB%8B&word=%E6%84%8F"
"意向","ㄧˋ","意","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%CB%8B&word=%E6%84%8F"
"意旨","ㄧˋ","意","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%CB%8B&word=%E6%84%8F"
"意志","ㄧˋ","意","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%CB%8B&word=%E6%84%8F"
"意見","ㄧˋ","意","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%CB%8B&word=%E6%84%8F"
"意念","ㄧˋ","意","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%CB%8B&word=%E6%84%8F"
"意表","ㄧˋ","意","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%CB%8B&word=%E6%84%8F"
"意思","ㄧˋ","意","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%CB%8B&word=%E6%84%8F"
"意料","ㄧˋ","意","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%CB%8B&word=%E6%84%8F"
"意氣","ㄧˋ","意","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%CB%8B&word=%E6%84%8F"
"意涵","ㄧˋ","意","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%CB%8B&word=%E6%84%8F"
"意象","ㄧˋ","意","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%CB%8B&word=%E6%84%8F"
"意會","ㄧˋ","意","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%CB%8B&word=%E6%84%8F"
"意圖","ㄧˋ","意","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%CB%8B&word=%E6%84%8F"
"意境","ㄧˋ","意","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%CB%8B&word=%E6%84%8F"
"意趣","ㄧˋ","意","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%CB%8B&word=%E6%84%8F"
"意興","ㄧˋ","意","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%CB%8B&word=%E6%84%8F"
"意識","ㄧˋ","意","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%CB%8B&word=%E6%84%8F"
"愚","ㄩˊ","愚","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A9&SN2=%E3%84%A9%CB%8A&word=%E6%84%9A"
"愚人","ㄩˊ","愚","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A9&SN2=%E3%84%A9%CB%8A&word=%E6%84%9A"
"愚公移山","ㄩˊ","愚","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A9&SN2=%E3%84%A9%CB%8A&word=%E6%84%9A"
"愚夫愚婦","ㄩˊ","愚","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A9&SN2=%E3%84%A9%CB%8A&word=%E6%84%9A"
"愚弄","ㄩˊ","愚","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A9&SN2=%E3%84%A9%CB%8A&word=%E6%84%9A"
"愚見","ㄩˊ","愚","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A9&SN2=%E3%84%A9%CB%8A&word=%E6%84%9A"
"愚昧","ㄩˊ","愚","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A9&SN2=%E3%84%A9%CB%8A&word=%E6%84%9A"
"愚笨","ㄩˊ","愚","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A9&SN2=%E3%84%A9%CB%8A&word=%E6%84%9A"
"愚鈍","ㄩˊ","愚","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A9&SN2=%E3%84%A9%CB%8A&word=%E6%84%9A"
"愚痴","ㄩˊ","愚","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A9&SN2=%E3%84%A9%CB%8A&word=%E6%84%9A"
"愚頑","ㄩˊ","愚","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A9&SN2=%E3%84%A9%CB%8A&word=%E6%84%9A"
"愚蠢","ㄩˊ","愚","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A9&SN2=%E3%84%A9%CB%8A&word=%E6%84%9A"
"愛","ㄞˋ","愛","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%9E&SN2=%E3%84%9E%CB%8B&word=%E6%84%9B"
"愛子","ㄞˋ","愛","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%9E&SN2=%E3%84%9E%CB%8B&word=%E6%84%9B"
"愛才","ㄞˋ","愛","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%9E&SN2=%E3%84%9E%CB%8B&word=%E6%84%9B"
"愛心","ㄞˋ","愛","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%9E&SN2=%E3%84%9E%CB%8B&word=%E6%84%9B"
"愛好","ㄞˋ","愛","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%9E&SN2=%E3%84%9E%CB%8B&word=%E6%84%9B"
"愛妻","ㄞˋ","愛","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%9E&SN2=%E3%84%9E%CB%8B&word=%E6%84%9B"
"愛美","ㄞˋ","愛","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%9E&SN2=%E3%84%9E%CB%8B&word=%E6%84%9B"
"愛神","ㄞˋ","愛","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%9E&SN2=%E3%84%9E%CB%8B&word=%E6%84%9B"
"愛國","ㄞˋ","愛","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%9E&SN2=%E3%84%9E%CB%8B&word=%E6%84%9B"
"愛情","ㄞˋ","愛","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%9E&SN2=%E3%84%9E%CB%8B&word=%E6%84%9B"
"愛惜","ㄞˋ","愛","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%9E&SN2=%E3%84%9E%CB%8B&word=%E6%84%9B"
"愛現","ㄞˋ","愛","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%9E&SN2=%E3%84%9E%CB%8B&word=%E6%84%9B"
"愛慕","ㄞˋ","愛","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%9E&SN2=%E3%84%9E%CB%8B&word=%E6%84%9B"
"愛憎","ㄞˋ","愛","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%9E&SN2=%E3%84%9E%CB%8B&word=%E6%84%9B"
"愛憐","ㄞˋ","愛","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%9E&SN2=%E3%84%9E%CB%8B&word=%E6%84%9B"
"愛撫","ㄞˋ","愛","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%9E&SN2=%E3%84%9E%CB%8B&word=%E6%84%9B"
"愛戴","ㄞˋ","愛","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%9E&SN2=%E3%84%9E%CB%8B&word=%E6%84%9B"
"愛護","ㄞˋ","愛","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%9E&SN2=%E3%84%9E%CB%8B&word=%E6%84%9B"
"愛顧","ㄞˋ","愛","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%9E&SN2=%E3%84%9E%CB%8B&word=%E6%84%9B"
"愛戀","ㄞˋ","愛","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%9E&SN2=%E3%84%9E%CB%8B&word=%E6%84%9B"
"感","ㄍㄢˇ","感","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A2%CB%87&word=%E6%84%9F"
"感化","ㄍㄢˇ","感","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A2%CB%87&word=%E6%84%9F"
"感召","ㄍㄢˇ","感","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A2%CB%87&word=%E6%84%9F"
"感光","ㄍㄢˇ","感","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A2%CB%87&word=%E6%84%9F"
"感佩","ㄍㄢˇ","感","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A2%CB%87&word=%E6%84%9F"
"感官","ㄍㄢˇ","感","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A2%CB%87&word=%E6%84%9F"
"感念","ㄍㄢˇ","感","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A2%CB%87&word=%E6%84%9F"
"感性","ㄍㄢˇ","感","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A2%CB%87&word=%E6%84%9F"
"感冒","ㄍㄢˇ","感","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A2%CB%87&word=%E6%84%9F"
"感訓","ㄍㄢˇ","感","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A2%CB%87&word=%E6%84%9F"
"感動","ㄍㄢˇ","感","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A2%CB%87&word=%E6%84%9F"
"感情","ㄍㄢˇ","感","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A2%CB%87&word=%E6%84%9F"
"感喟","ㄍㄢˇ","感","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A2%CB%87&word=%E6%84%9F"
"感慨","ㄍㄢˇ","感","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A2%CB%87&word=%E6%84%9F"
"感想","ㄍㄢˇ","感","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A2%CB%87&word=%E6%84%9F"
"感嘆","ㄍㄢˇ","感","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A2%CB%87&word=%E6%84%9F"
"感激","ㄍㄢˇ","感","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A2%CB%87&word=%E6%84%9F"
"感謝","ㄍㄢˇ","感","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A2%CB%87&word=%E6%84%9F"
"感懷","ㄍㄢˇ","感","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A2%CB%87&word=%E6%84%9F"
"愧","ㄎㄨㄟˋ","愧","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8E&SN2=%E3%84%8E%E3%84%A8%E3%84%9F%CB%8B&word=%E6%84%A7"
"愧疚","ㄎㄨㄟˋ","愧","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8E&SN2=%E3%84%8E%E3%84%A8%E3%84%9F%CB%8B&word=%E6%84%A7"
"愧對","ㄎㄨㄟˋ","愧","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8E&SN2=%E3%84%8E%E3%84%A8%E3%84%9F%CB%8B&word=%E6%84%A7"
"愫","ㄙㄨˋ","愫","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%CB%8B&word=%E6%84%AB"
"愴","ㄔㄨㄤˋ","愴","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%94&SN2=%E3%84%94%E3%84%A8%E3%84%A4%CB%8B&word=%E6%84%B4"
"愴然","ㄔㄨㄤˋ","愴","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%94&SN2=%E3%84%94%E3%84%A8%E3%84%A4%CB%8B&word=%E6%84%B4"
"愷","ㄎㄞˇ","愷","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8E&SN2=%E3%84%8E%E3%84%9E%CB%87&word=%E6%84%B7"
"愾","ㄎㄞˋ","愾","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8E&SN2=%E3%84%8E%E3%84%9E%CB%8B&word=%E6%84%BE"
"慄","ㄌㄧˋ","慄","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8C&SN2=%E3%84%8C%E3%84%A7%CB%8B&word=%E6%85%84"
"慊","ㄑㄧㄝˋ","慊","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%91&SN2=%E3%84%91%E3%84%A7%E3%84%9D%CB%8B&word=%E6%85%8A"
"慌","ㄏㄨㄤ","慌","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%A4&word=%E6%85%8C"
"慌忙","ㄏㄨㄤ","慌","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%A4&word=%E6%85%8C"
"慌成一團","ㄏㄨㄤ","慌","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%A4&word=%E6%85%8C"
"慌張","ㄏㄨㄤ","慌","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%A4&word=%E6%85%8C"
"慌亂","ㄏㄨㄤ","慌","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8F&SN2=%E3%84%8F%E3%84%A8%E3%84%A4&word=%E6%85%8C"
"慍","ㄩㄣˋ","慍","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A9&SN2=%E3%84%A9%E3%84%A3%CB%8B&word=%E6%85%8D"
"慎","ㄕㄣˋ","慎","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A3%CB%8B&word=%E6%85%8E"
"慎行","ㄕㄣˋ","慎","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A3%CB%8B&word=%E6%85%8E"
"慎防","ㄕㄣˋ","慎","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A3%CB%8B&word=%E6%85%8E"
"慎思","ㄕㄣˋ","慎","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A3%CB%8B&word=%E6%85%8E"
"慎思明辨","ㄕㄣˋ","慎","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A3%CB%8B&word=%E6%85%8E"
"慎重","ㄕㄣˋ","慎","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A3%CB%8B&word=%E6%85%8E"
"慎終追遠","ㄕㄣˋ","慎","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%95&SN2=%E3%84%95%E3%84%A3%CB%8B&word=%E6%85%8E"
"戡","ㄎㄢ","戡","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8E&SN2=%E3%84%8E%E3%84%A2&word=%E6%88%A1"
"戡亂","ㄎㄢ","戡","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8E&SN2=%E3%84%8E%E3%84%A2&word=%E6%88%A1"
"戢","ㄐㄧˊ","戢","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%90&SN2=%E3%84%90%E3%84%A7%CB%8A&word=%E6%88%A2"
"戥","ㄉㄥˇ","戥","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A5%CB%87&word=%E6%88%A5"
"戥子","ㄉㄥˇ","戥","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A5%CB%87&word=%E6%88%A5"
"搆","ㄍㄡˋ","搆","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%8D&SN2=%E3%84%8D%E3%84%A1%CB%8B&word=%E6%90%86"
"損","ㄙㄨㄣˇ","損","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%A3%CB%87&word=%E6%90%8D"
"損人利己","ㄙㄨㄣˇ","損","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%A3%CB%87&word=%E6%90%8D"
"損友","ㄙㄨㄣˇ","損","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%A3%CB%87&word=%E6%90%8D"
"損失","ㄙㄨㄣˇ","損","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%A3%CB%87&word=%E6%90%8D"
"損兵折將","ㄙㄨㄣˇ","損","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%A3%CB%87&word=%E6%90%8D"
"損害","ㄙㄨㄣˇ","損","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%A3%CB%87&word=%E6%90%8D"
"損益","ㄙㄨㄣˇ","損","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%A3%CB%87&word=%E6%90%8D"
"損耗","ㄙㄨㄣˇ","損","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%A3%CB%87&word=%E6%90%8D"
"損傷","ㄙㄨㄣˇ","損","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%A3%CB%87&word=%E6%90%8D"
"損毀","ㄙㄨㄣˇ","損","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%A3%CB%87&word=%E6%90%8D"
"損壞","ㄙㄨㄣˇ","損","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A8%E3%84%A3%CB%87&word=%E6%90%8D"
"搏","ㄅㄛˊ","搏","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%9B%CB%8A&word=%E6%90%8F"
"搏命","ㄅㄛˊ","搏","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%9B%CB%8A&word=%E6%90%8F"
"搏鬥","ㄅㄛˊ","搏","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%9B%CB%8A&word=%E6%90%8F"
"搏擊","ㄅㄛˊ","搏","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%85&SN2=%E3%84%85%E3%84%9B%CB%8A&word=%E6%90%8F"
"搐","ㄔㄨˋ","搐","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%94&SN2=%E3%84%94%E3%84%A8%CB%8B&word=%E6%90%90"
"搓","ㄘㄨㄛ","搓","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%98&SN2=%E3%84%98%E3%84%A8%E3%84%9B&word=%E6%90%93"
"搓揉","ㄘㄨㄛ","搓","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%98&SN2=%E3%84%98%E3%84%A8%E3%84%9B&word=%E6%90%93"
"搓湯圓","ㄘㄨㄛ","搓","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%98&SN2=%E3%84%98%E3%84%A8%E3%84%9B&word=%E6%90%93"
"搔","ㄙㄠ","搔","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A0&word=%E6%90%94"
"搔到癢處","ㄙㄠ","搔","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A0&word=%E6%90%94"
"搔首弄姿","ㄙㄠ","搔","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A0&word=%E6%90%94"
"搔頭","ㄙㄠ","搔","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A0&word=%E6%90%94"
"搔癢","ㄙㄠ","搔","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%99&SN2=%E3%84%99%E3%84%A0&word=%E6%90%94"
"搖","ㄧㄠˊ","搖","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A0%CB%8A&word=%E6%90%96"
"搖手","ㄧㄠˊ","搖","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A0%CB%8A&word=%E6%90%96"
"搖光","ㄧㄠˊ","搖","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A0%CB%8A&word=%E6%90%96"
"搖曳","ㄧㄠˊ","搖","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A0%CB%8A&word=%E6%90%96"
"搖尾乞憐","ㄧㄠˊ","搖","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A0%CB%8A&word=%E6%90%96"
"搖晃","ㄧㄠˊ","搖","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A0%CB%8A&word=%E6%90%96"
"搖動","ㄧㄠˊ","搖","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A0%CB%8A&word=%E6%90%96"
"搖旗吶喊","ㄧㄠˊ","搖","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%A7&SN2=%E3%84%A7%E3%84%A0%CB%8A&word=%E6%90%96"
